Timestamp,PM2.5,PM10,CO,O3,StationFile
22-07-2020,25.3,102.09,1.1,43.19,lucknow_combined.csv
23-07-2020,38.67,64.67,1.1,31.97,lucknow_combined.csv
24-07-2020,32.15,56.64,1.1,33.05,lucknow_combined.csv
25-07-2020,42.36,64.27,1.1,39.76,lucknow_combined.csv
26-07-2020,46.73,71.29,1.1,42.28,lucknow_combined.csv
27-07-2020,42.24,75.59,1.1,35.09,lucknow_combined.csv
28-07-2020,33.53,61.63,1.1,31.25,lucknow_combined.csv
29-07-2020,18.09,137.56,1.1,35.15,lucknow_combined.csv
30-07-2020,32.19,223.05,1.1,34.68,lucknow_combined.csv
31-07-2020,35.78,103.71,1.1,34.52,lucknow_combined.csv
01-08-2020,30.79,183.29,1.1,37.6,lucknow_combined.csv
02-08-2020,29.63,113.79,1.1,38.24,lucknow_combined.csv
03-08-2020,35.58,123.97,1.1,39.49,lucknow_combined.csv
04-08-2020,36.29,164.86,1.1,37.97,lucknow_combined.csv
05-08-2020,23.18,85.22,1.1,39.03,lucknow_combined.csv
06-08-2020,15.07,80.03,1.1,38.98,lucknow_combined.csv
07-08-2020,30.56,77.15,1.1,43.32,lucknow_combined.csv
08-08-2020,72.93,105.05,1.1,35.58,lucknow_combined.csv
09-08-2020,58.98,98.54,1.1,31.53,lucknow_combined.csv
10-08-2020,61.07,100.96,1.98,35.4,lucknow_combined.csv
11-08-2020,46.28,102.68,0.75,41.36,lucknow_combined.csv
12-08-2020,29.43,85.49,0.75,46.05,lucknow_combined.csv
13-08-2020,14.42,46.1,0.74,42.26,lucknow_combined.csv
14-08-2020,30.38,62.05,0.69,40.37,lucknow_combined.csv
15-08-2020,26.73,60.37,0.54,45.36,lucknow_combined.csv
16-08-2020,16.86,53.76,0.54,46.16,lucknow_combined.csv
17-08-2020,19.09,56.34,0.54,46.85,lucknow_combined.csv
18-08-2020,29.91,67.4,0.54,47.47,lucknow_combined.csv
19-08-2020,25.06,77.71,0.54,44.87,lucknow_combined.csv
20-08-2020,21.67,78.76,0.54,41.69,lucknow_combined.csv
21-08-2020,15.94,48.68,0.54,45.73,lucknow_combined.csv
22-08-2020,25.03,56.21,0.54,44.7,lucknow_combined.csv
23-08-2020,21.59,56.32,0.54,32.39,lucknow_combined.csv
24-08-2020,24.73,54.98,0.54,41.86,lucknow_combined.csv
25-08-2020,32.97,85.77,0.64,33.16,lucknow_combined.csv
26-08-2020,23.16,80.55,0.79,38.72,lucknow_combined.csv
27-08-2020,34.57,57.22,0.55,40.73,lucknow_combined.csv
28-08-2020,41.43,63.25,0.58,48.51,lucknow_combined.csv
29-08-2020,45.75,72.13,0.54,46.31,lucknow_combined.csv
30-08-2020,33.66,55.24,0.54,47.04,lucknow_combined.csv
31-08-2020,50.47,88.47,0.54,47.84,lucknow_combined.csv
01-09-2020,54.81,105.6,0.54,46.47,lucknow_combined.csv
02-09-2020,48.69,91.75,0.54,50.08,lucknow_combined.csv
03-09-2020,62.76,77.95,0.54,43.72,lucknow_combined.csv
04-09-2020,47.25,94.01,0.54,43.71,lucknow_combined.csv
05-09-2020,76.89,101.56,0.68,46.8,lucknow_combined.csv
06-09-2020,55.11,86.5,0.79,48.33,lucknow_combined.csv
07-09-2020,58.88,89.56,0.77,46.91,lucknow_combined.csv
08-09-2020,63.89,107.1,0.79,41.04,lucknow_combined.csv
09-09-2020,68.02,100.8,0.78,41.18,lucknow_combined.csv
10-09-2020,71.8,96.92,0.81,46.26,lucknow_combined.csv
11-09-2020,92.45,112.03,0.78,42.76,lucknow_combined.csv
12-09-2020,38.43,77.13,0.78,44.72,lucknow_combined.csv
13-09-2020,45.01,84.44,0.77,53.89,lucknow_combined.csv
14-09-2020,61.21,101.18,0.78,44.14,lucknow_combined.csv
15-09-2020,114.86,129.55,0.78,45.15,lucknow_combined.csv
16-09-2020,84.86,115.44,0.78,39.98,lucknow_combined.csv
17-09-2020,104.13,169.84,0.78,49.83,lucknow_combined.csv
18-09-2020,101.54,134.58,0.78,63.18,lucknow_combined.csv
19-09-2020,80.16,97.86,0.78,38.35,lucknow_combined.csv
20-09-2020,55.75,75.06,0.78,40.68,lucknow_combined.csv
21-09-2020,62.41,108.96,0.78,33.85,lucknow_combined.csv
22-09-2020,25.95,71.35,0.78,44.61,lucknow_combined.csv
23-09-2020,16.27,84.11,0.78,38.47,lucknow_combined.csv
24-09-2020,8.13,162.09,0.72,46.87,lucknow_combined.csv
25-09-2020,40.98,87.69,0.78,47.69,lucknow_combined.csv
26-09-2020,94.93,156.8,0.78,49.32,lucknow_combined.csv
27-09-2020,130.13,188.14,0.75,57.83,lucknow_combined.csv
28-09-2020,140.04,193.73,0.79,42.29,lucknow_combined.csv
29-09-2020,127.82,210.7,0.78,24.32,lucknow_combined.csv
30-09-2020,139.66,217.97,0.78,23.41,lucknow_combined.csv
01-10-2020,111.2,204.9,0.54,23.0,lucknow_combined.csv
02-10-2020,98.97,192.0,,22.0,lucknow_combined.csv
03-10-2020,109.75,189.49,,19.55,lucknow_combined.csv
04-10-2020,107.85,210.26,,13.82,lucknow_combined.csv
05-10-2020,119.03,206.13,,19.68,lucknow_combined.csv
06-10-2020,140.36,236.86,,61.49,lucknow_combined.csv
07-10-2020,134.0,229.78,,63.04,lucknow_combined.csv
08-10-2020,124.27,235.69,,51.48,lucknow_combined.csv
09-10-2020,119.68,249.11,,23.47,lucknow_combined.csv
10-10-2020,137.2,313.31,,38.32,lucknow_combined.csv
11-10-2020,104.42,186.37,,50.48,lucknow_combined.csv
12-10-2020,97.4,203.42,,78.53,lucknow_combined.csv
13-10-2020,84.18,216.83,,45.85,lucknow_combined.csv
14-10-2020,93.28,193.44,,61.26,lucknow_combined.csv
15-10-2020,98.25,200.57,0.0,45.27,lucknow_combined.csv
16-10-2020,122.04,217.48,,59.59,lucknow_combined.csv
17-10-2020,134.52,247.25,,49.35,lucknow_combined.csv
18-10-2020,158.88,258.28,,52.46,lucknow_combined.csv
19-10-2020,150.96,244.45,,51.94,lucknow_combined.csv
20-10-2020,151.37,165.93,1.21,60.59,lucknow_combined.csv
21-10-2020,156.66,185.88,1.06,49.16,lucknow_combined.csv
22-10-2020,136.37,199.0,0.88,47.68,lucknow_combined.csv
23-10-2020,200.01,236.22,0.88,27.72,lucknow_combined.csv
24-10-2020,153.26,347.33,0.89,40.6,lucknow_combined.csv
25-10-2020,191.99,463.18,0.87,51.32,lucknow_combined.csv
26-10-2020,216.23,399.53,0.88,47.05,lucknow_combined.csv
27-10-2020,199.18,364.81,0.89,38.78,lucknow_combined.csv
28-10-2020,172.48,334.47,0.89,36.55,lucknow_combined.csv
29-10-2020,166.47,369.78,0.9,21.53,lucknow_combined.csv
30-10-2020,119.52,324.62,0.86,30.42,lucknow_combined.csv
31-10-2020,131.67,341.03,0.89,31.68,lucknow_combined.csv
01-11-2020,210.42,453.01,0.89,47.27,lucknow_combined.csv
02-11-2020,217.51,441.06,0.86,44.84,lucknow_combined.csv
03-11-2020,223.78,414.88,0.89,77.31,lucknow_combined.csv
04-11-2020,183.53,399.56,0.88,43.1,lucknow_combined.csv
05-11-2020,267.99,595.21,1.23,55.02,lucknow_combined.csv
06-11-2020,313.0,669.77,1.82,55.17,lucknow_combined.csv
07-11-2020,230.5,475.65,1.81,37.8,lucknow_combined.csv
08-11-2020,255.29,470.48,1.81,50.79,lucknow_combined.csv
09-11-2020,248.46,478.9,1.82,53.01,lucknow_combined.csv
10-11-2020,192.88,401.57,1.81,27.34,lucknow_combined.csv
11-11-2020,151.53,358.67,1.8,49.63,lucknow_combined.csv
12-11-2020,147.51,299.18,1.81,66.71,lucknow_combined.csv
13-11-2020,173.46,359.73,2.09,46.43,lucknow_combined.csv
14-11-2020,194.67,316.07,3.28,40.39,lucknow_combined.csv
15-11-2020,388.83,451.78,1.17,51.65,lucknow_combined.csv
16-11-2020,86.94,172.89,0.5,53.7,lucknow_combined.csv
17-11-2020,76.91,151.85,0.71,41.86,lucknow_combined.csv
18-11-2020,94.07,140.72,0.73,31.52,lucknow_combined.csv
19-11-2020,122.37,171.37,0.61,25.46,lucknow_combined.csv
20-11-2020,118.36,170.16,0.52,71.08,lucknow_combined.csv
21-11-2020,126.51,194.55,0.65,71.71,lucknow_combined.csv
22-11-2020,120.82,189.91,0.52,60.79,lucknow_combined.csv
23-11-2020,226.47,317.61,1.61,57.41,lucknow_combined.csv
24-11-2020,216.8,297.13,1.02,35.59,lucknow_combined.csv
25-11-2020,233.49,295.95,0.72,23.44,lucknow_combined.csv
26-11-2020,236.76,305.94,1.17,27.64,lucknow_combined.csv
27-11-2020,174.99,273.81,1.42,28.47,lucknow_combined.csv
28-11-2020,134.52,216.1,0.89,32.59,lucknow_combined.csv
29-11-2020,147.88,184.71,0.76,34.76,lucknow_combined.csv
30-11-2020,158.68,280.47,0.82,35.63,lucknow_combined.csv
01-12-2020,214.22,411.78,2.03,32.4,lucknow_combined.csv
02-12-2020,292.31,482.87,1.74,34.34,lucknow_combined.csv
03-12-2020,303.5,426.68,1.8,28.08,lucknow_combined.csv
04-12-2020,304.0,428.13,2.37,32.23,lucknow_combined.csv
05-12-2020,297.91,416.87,1.88,30.09,lucknow_combined.csv
06-12-2020,224.99,323.3,2.5,32.92,lucknow_combined.csv
07-12-2020,280.04,379.75,1.43,35.53,lucknow_combined.csv
08-12-2020,269.99,385.93,0.95,34.77,lucknow_combined.csv
09-12-2020,251.52,403.14,1.03,33.64,lucknow_combined.csv
10-12-2020,157.5,236.75,1.58,34.24,lucknow_combined.csv
11-12-2020,161.15,230.2,0.93,34.18,lucknow_combined.csv
12-12-2020,172.71,252.2,1.94,34.24,lucknow_combined.csv
13-12-2020,109.65,171.78,1.93,34.01,lucknow_combined.csv
14-12-2020,113.31,177.66,1.63,35.77,lucknow_combined.csv
15-12-2020,152.44,259.47,1.24,31.03,lucknow_combined.csv
16-12-2020,135.54,233.29,1.68,30.84,lucknow_combined.csv
17-12-2020,97.16,192.64,0.73,32.58,lucknow_combined.csv
18-12-2020,147.26,246.18,0.87,30.36,lucknow_combined.csv
19-12-2020,231.63,326.03,0.89,26.7,lucknow_combined.csv
20-12-2020,272.84,378.89,1.28,24.58,lucknow_combined.csv
21-12-2020,291.35,358.76,1.78,23.11,lucknow_combined.csv
22-12-2020,325.8,470.95,1.53,17.39,lucknow_combined.csv
23-12-2020,305.79,480.2,2.67,22.8,lucknow_combined.csv
24-12-2020,344.49,501.31,1.39,24.81,lucknow_combined.csv
25-12-2020,178.54,284.92,1.8,25.92,lucknow_combined.csv
26-12-2020,167.72,266.47,2.25,29.55,lucknow_combined.csv
27-12-2020,238.93,370.68,2.01,27.39,lucknow_combined.csv
28-12-2020,208.37,314.2,1.61,28.26,lucknow_combined.csv
29-12-2020,179.79,286.46,2.17,24.72,lucknow_combined.csv
30-12-2020,149.52,290.99,1.26,31.09,lucknow_combined.csv
31-12-2020,177.24,263.52,1.04,34.36,lucknow_combined.csv
01-01-2021,265.2,378.7,0.84,33.23,lucknow_combined.csv
02-01-2021,355.91,417.95,0.23,23.43,lucknow_combined.csv
03-01-2021,318.65,448.53,2.27,18.22,lucknow_combined.csv
04-01-2021,251.98,434.89,2.18,19.45,lucknow_combined.csv
05-01-2021,240.45,411.3,1.63,25.96,lucknow_combined.csv
06-01-2021,186.78,343.94,1.46,19.16,lucknow_combined.csv
07-01-2021,92.42,190.09,1.1,28.57,lucknow_combined.csv
08-01-2021,118.02,208.5,3.59,33.97,lucknow_combined.csv
09-01-2021,136.09,255.1,3.25,38.23,lucknow_combined.csv
10-01-2021,118.42,229.3,2.37,42.29,lucknow_combined.csv
11-01-2021,109.37,202.35,1.59,39.86,lucknow_combined.csv
12-01-2021,150.01,257.95,1.34,39.61,lucknow_combined.csv
13-01-2021,183.32,326.08,1.24,38.61,lucknow_combined.csv
14-01-2021,183.8,305.38,1.05,35.01,lucknow_combined.csv
15-01-2021,237.48,384.58,1.43,39.17,lucknow_combined.csv
16-01-2021,190.96,330.41,1.28,37.61,lucknow_combined.csv
17-01-2021,190.3,318.29,1.49,34.74,lucknow_combined.csv
18-01-2021,255.79,423.04,1.46,33.27,lucknow_combined.csv
19-01-2021,276.55,475.65,1.1,33.77,lucknow_combined.csv
20-01-2021,163.75,265.7,1.11,34.37,lucknow_combined.csv
21-01-2021,128.74,201.44,1.13,34.8,lucknow_combined.csv
22-01-2021,155.59,235.21,0.99,36.09,lucknow_combined.csv
23-01-2021,152.87,199.08,1.51,30.1,lucknow_combined.csv
24-01-2021,166.04,234.05,0.92,30.73,lucknow_combined.csv
25-01-2021,172.25,221.14,1.57,26.64,lucknow_combined.csv
26-01-2021,146.06,200.12,1.45,25.46,lucknow_combined.csv
27-01-2021,205.36,308.36,1.14,26.68,lucknow_combined.csv
28-01-2021,221.4,357.51,2.85,27.56,lucknow_combined.csv
29-01-2021,139.43,199.66,3.68,24.99,lucknow_combined.csv
30-01-2021,178.67,264.83,3.79,14.27,lucknow_combined.csv
31-01-2021,258.79,353.35,2.19,7.75,lucknow_combined.csv
01-02-2021,200.36,328.19,4.23,11.57,lucknow_combined.csv
02-02-2021,218.33,340.94,1.76,7.49,lucknow_combined.csv
03-02-2021,164.42,241.37,2.77,8.7,lucknow_combined.csv
04-02-2021,145.2,239.48,0.95,13.05,lucknow_combined.csv
05-02-2021,101.67,150.0,1.83,21.61,lucknow_combined.csv
06-02-2021,83.71,146.36,1.75,22.86,lucknow_combined.csv
07-02-2021,97.76,167.1,1.56,23.49,lucknow_combined.csv
08-02-2021,137.16,165.91,1.78,22.12,lucknow_combined.csv
09-02-2021,149.85,280.5,1.83,24.45,lucknow_combined.csv
10-02-2021,193.06,316.08,1.38,27.19,lucknow_combined.csv
11-02-2021,174.35,287.53,1.76,18.52,lucknow_combined.csv
12-02-2021,160.69,259.23,1.68,26.8,lucknow_combined.csv
13-02-2021,160.16,280.75,2.0,25.2,lucknow_combined.csv
14-02-2021,202.92,314.42,1.77,32.17,lucknow_combined.csv
15-02-2021,151.77,243.71,1.9,30.1,lucknow_combined.csv
16-02-2021,156.79,268.44,1.72,32.51,lucknow_combined.csv
17-02-2021,103.39,214.11,1.54,29.66,lucknow_combined.csv
18-02-2021,135.27,236.12,1.3,34.39,lucknow_combined.csv
19-02-2021,145.98,252.98,2.41,52.55,lucknow_combined.csv
20-02-2021,149.12,244.19,2.24,53.06,lucknow_combined.csv
21-02-2021,118.6,209.12,1.67,50.97,lucknow_combined.csv
22-02-2021,131.84,216.61,1.66,66.71,lucknow_combined.csv
23-02-2021,132.73,227.69,1.86,59.03,lucknow_combined.csv
24-02-2021,97.2,211.55,1.37,40.56,lucknow_combined.csv
25-02-2021,99.04,203.95,1.06,26.18,lucknow_combined.csv
26-02-2021,84.2,216.72,1.37,17.8,lucknow_combined.csv
27-02-2021,97.13,206.1,1.25,32.93,lucknow_combined.csv
28-02-2021,88.38,170.22,1.35,50.16,lucknow_combined.csv
01-03-2021,87.72,171.43,1.21,52.14,lucknow_combined.csv
02-03-2021,78.45,173.04,0.94,46.18,lucknow_combined.csv
03-03-2021,80.37,184.43,1.47,43.1,lucknow_combined.csv
04-03-2021,106.04,215.84,0.89,42.29,lucknow_combined.csv
05-03-2021,95.97,194.09,1.22,38.01,lucknow_combined.csv
06-03-2021,83.41,178.45,1.01,45.02,lucknow_combined.csv
07-03-2021,74.38,210.02,1.19,49.98,lucknow_combined.csv
08-03-2021,76.75,218.78,1.06,43.23,lucknow_combined.csv
09-03-2021,111.12,240.47,1.65,51.92,lucknow_combined.csv
10-03-2021,158.57,284.26,1.05,44.48,lucknow_combined.csv
11-03-2021,140.16,257.63,1.28,35.38,lucknow_combined.csv
12-03-2021,124.83,232.68,0.89,49.24,lucknow_combined.csv
13-03-2021,71.94,130.33,1.13,38.93,lucknow_combined.csv
14-03-2021,77.7,141.23,1.09,53.97,lucknow_combined.csv
15-03-2021,93.86,182.83,0.9,53.96,lucknow_combined.csv
16-03-2021,120.03,290.64,1.21,43.6,lucknow_combined.csv
17-03-2021,153.16,362.21,1.44,51.89,lucknow_combined.csv
18-03-2021,185.22,321.52,1.43,56.01,lucknow_combined.csv
19-03-2021,162.22,277.94,2.08,52.16,lucknow_combined.csv
20-03-2021,102.62,202.92,1.35,51.67,lucknow_combined.csv
21-03-2021,116.29,194.11,1.67,51.75,lucknow_combined.csv
22-03-2021,119.77,227.31,1.74,51.62,lucknow_combined.csv
23-03-2021,70.59,165.59,1.49,49.78,lucknow_combined.csv
24-03-2021,62.12,143.27,1.2,53.81,lucknow_combined.csv
25-03-2021,80.25,153.02,1.16,50.81,lucknow_combined.csv
26-03-2021,65.74,144.68,1.32,55.4,lucknow_combined.csv
27-03-2021,100.77,199.49,1.3,60.28,lucknow_combined.csv
28-03-2021,77.74,211.6,0.99,58.28,lucknow_combined.csv
29-03-2021,37.66,215.96,1.53,57.67,lucknow_combined.csv
30-03-2021,79.37,250.81,1.37,51.87,lucknow_combined.csv
31-03-2021,91.16,212.02,1.16,49.66,lucknow_combined.csv
01-04-2021,72.3,170.03,0.77,50.89,lucknow_combined.csv
02-04-2021,91.44,167.23,0.82,46.84,lucknow_combined.csv
03-04-2021,60.19,146.17,0.44,51.19,lucknow_combined.csv
04-04-2021,71.4,159.13,0.43,48.87,lucknow_combined.csv
05-04-2021,90.25,193.98,0.57,50.03,lucknow_combined.csv
06-04-2021,96.96,234.77,0.91,55.37,lucknow_combined.csv
07-04-2021,119.75,238.37,1.58,49.41,lucknow_combined.csv
08-04-2021,128.11,248.25,0.65,51.64,lucknow_combined.csv
09-04-2021,81.45,173.41,1.14,50.79,lucknow_combined.csv
10-04-2021,63.58,144.08,0.71,49.72,lucknow_combined.csv
11-04-2021,75.65,151.32,0.8,49.1,lucknow_combined.csv
12-04-2021,78.45,159.45,0.85,48.94,lucknow_combined.csv
13-04-2021,85.15,186.78,0.92,49.34,lucknow_combined.csv
14-04-2021,58.19,177.07,0.6,50.17,lucknow_combined.csv
15-04-2021,96.52,194.33,0.9,50.76,lucknow_combined.csv
16-04-2021,104.28,209.07,0.82,28.95,lucknow_combined.csv
17-04-2021,89.84,212.35,0.85,29.95,lucknow_combined.csv
18-04-2021,75.41,127.27,0.87,28.5,lucknow_combined.csv
19-04-2021,100.62,159.9,0.9,46.29,lucknow_combined.csv
20-04-2021,104.71,149.9,0.76,54.37,lucknow_combined.csv
21-04-2021,115.04,172.25,0.46,54.61,lucknow_combined.csv
22-04-2021,46.42,97.04,1.14,51.42,lucknow_combined.csv
23-04-2021,65.44,103.28,0.87,52.28,lucknow_combined.csv
24-04-2021,59.87,102.63,1.08,54.94,lucknow_combined.csv
25-04-2021,58.6,96.04,0.47,56.58,lucknow_combined.csv
26-04-2021,80.72,135.77,0.8,57.19,lucknow_combined.csv
27-04-2021,94.64,166.4,0.94,57.88,lucknow_combined.csv
28-04-2021,109.59,192.42,0.93,60.59,lucknow_combined.csv
29-04-2021,123.63,231.7,1.25,52.73,lucknow_combined.csv
30-04-2021,95.19,188.06,1.05,57.25,lucknow_combined.csv
01-05-2021,93.56,174.84,1.21,52.18,lucknow_combined.csv
02-05-2021,65.35,147.9,0.99,42.43,lucknow_combined.csv
03-05-2021,53.61,107.78,1.34,44.69,lucknow_combined.csv
04-05-2021,57.63,118.87,0.7,43.1,lucknow_combined.csv
05-05-2021,54.34,136.88,0.71,45.46,lucknow_combined.csv
06-05-2021,54.42,122.98,1.21,43.91,lucknow_combined.csv
07-05-2021,41.59,104.59,0.72,43.95,lucknow_combined.csv
08-05-2021,51.6,101.98,1.23,47.17,lucknow_combined.csv
09-05-2021,61.19,123.54,1.15,44.69,lucknow_combined.csv
10-05-2021,43.28,112.51,0.73,45.79,lucknow_combined.csv
11-05-2021,54.43,123.8,0.82,45.8,lucknow_combined.csv
12-05-2021,65.19,154.91,1.13,45.89,lucknow_combined.csv
13-05-2021,18.47,46.71,0.79,43.5,lucknow_combined.csv
14-05-2021,35.1,68.66,1.36,41.33,lucknow_combined.csv
15-05-2021,47.63,98.51,1.35,42.31,lucknow_combined.csv
16-05-2021,57.68,113.8,1.46,45.24,lucknow_combined.csv
17-05-2021,86.03,176.58,1.16,51.27,lucknow_combined.csv
18-05-2021,44.06,90.59,0.87,57.94,lucknow_combined.csv
19-05-2021,33.25,67.04,1.01,56.85,lucknow_combined.csv
20-05-2021,16.28,35.44,0.97,54.22,lucknow_combined.csv
21-05-2021,17.57,39.05,1.09,56.43,lucknow_combined.csv
22-05-2021,28.8,75.09,1.07,51.77,lucknow_combined.csv
23-05-2021,48.46,92.8,1.41,55.73,lucknow_combined.csv
24-05-2021,117.35,240.37,1.36,54.72,lucknow_combined.csv
25-05-2021,58.98,121.39,1.44,50.86,lucknow_combined.csv
26-05-2021,32.51,67.64,1.25,53.03,lucknow_combined.csv
27-05-2021,31.11,73.98,1.34,52.9,lucknow_combined.csv
28-05-2021,7.75,35.12,1.28,47.6,lucknow_combined.csv
29-05-2021,6.38,26.11,1.35,49.59,lucknow_combined.csv
30-05-2021,28.34,56.54,1.4,50.28,lucknow_combined.csv
31-05-2021,52.47,95.1,2.45,47.0,lucknow_combined.csv
01-06-2021,31.81,90.55,1.86,44.06,lucknow_combined.csv
02-06-2021,44.83,97.0,1.56,46.8,lucknow_combined.csv
03-06-2021,51.88,93.94,1.64,43.97,lucknow_combined.csv
04-06-2021,63.53,106.64,1.32,42.98,lucknow_combined.csv
05-06-2021,43.82,80.82,1.32,45.51,lucknow_combined.csv
06-06-2021,43.87,88.17,1.32,44.87,lucknow_combined.csv
07-06-2021,73.18,141.67,1.31,45.62,lucknow_combined.csv
08-06-2021,67.17,141.11,1.33,44.51,lucknow_combined.csv
09-06-2021,56.81,122.33,1.3,45.02,lucknow_combined.csv
10-06-2021,29.74,65.17,1.62,40.02,lucknow_combined.csv
11-06-2021,58.1,96.03,1.16,45.34,lucknow_combined.csv
12-06-2021,22.13,55.21,1.65,45.11,lucknow_combined.csv
13-06-2021,10.87,32.15,1.34,41.1,lucknow_combined.csv
14-06-2021,5.95,23.39,1.44,44.05,lucknow_combined.csv
15-06-2021,10.35,37.97,1.54,41.07,lucknow_combined.csv
16-06-2021,26.31,71.56,2.42,41.38,lucknow_combined.csv
17-06-2021,15.74,52.39,1.03,49.19,lucknow_combined.csv
18-06-2021,15.22,39.7,1.14,46.23,lucknow_combined.csv
19-06-2021,13.09,30.27,1.0,45.35,lucknow_combined.csv
20-06-2021,12.86,37.97,1.0,41.09,lucknow_combined.csv
21-06-2021,23.04,59.74,2.69,38.37,lucknow_combined.csv
22-06-2021,34.54,79.18,1.08,42.62,lucknow_combined.csv
23-06-2021,35.8,88.15,1.12,49.91,lucknow_combined.csv
24-06-2021,32.94,68.32,1.2,53.25,lucknow_combined.csv
25-06-2021,32.66,61.1,1.0,50.66,lucknow_combined.csv
26-06-2021,33.51,56.38,1.0,48.78,lucknow_combined.csv
27-06-2021,37.4,63.0,1.0,42.2,lucknow_combined.csv
28-06-2021,44.44,76.24,1.0,39.45,lucknow_combined.csv
29-06-2021,74.39,126.98,1.03,39.41,lucknow_combined.csv
30-06-2021,84.16,176.71,0.99,43.99,lucknow_combined.csv
01-07-2021,74.3,163.29,0.98,49.54,lucknow_combined.csv
02-07-2021,52.71,113.66,0.96,52.2,lucknow_combined.csv
03-07-2021,46.22,92.11,1.01,53.44,lucknow_combined.csv
04-07-2021,53.38,97.06,1.0,48.96,lucknow_combined.csv
05-07-2021,58.59,110.73,1.0,51.9,lucknow_combined.csv
06-07-2021,55.82,123.42,0.88,50.84,lucknow_combined.csv
07-07-2021,60.6,131.06,1.06,50.52,lucknow_combined.csv
08-07-2021,47.62,95.64,1.26,47.84,lucknow_combined.csv
09-07-2021,30.5,73.87,1.18,49.12,lucknow_combined.csv
10-07-2021,32.0,59.46,1.31,45.55,lucknow_combined.csv
11-07-2021,34.52,66.03,1.0,45.64,lucknow_combined.csv
12-07-2021,23.28,57.0,0.99,43.94,lucknow_combined.csv
13-07-2021,21.81,72.14,1.0,40.91,lucknow_combined.csv
14-07-2021,25.95,97.22,0.99,42.86,lucknow_combined.csv
15-07-2021,32.0,95.71,0.99,38.26,lucknow_combined.csv
16-07-2021,42.02,87.89,1.0,27.76,lucknow_combined.csv
17-07-2021,36.89,71.82,0.99,28.67,lucknow_combined.csv
18-07-2021,21.28,43.24,1.0,30.88,lucknow_combined.csv
19-07-2021,20.04,39.0,1.0,30.88,lucknow_combined.csv
20-07-2021,17.76,38.46,1.0,31.99,lucknow_combined.csv
21-07-2021,20.67,46.65,1.0,31.14,lucknow_combined.csv
22-07-2021,19.81,47.06,1.0,31.87,lucknow_combined.csv
23-07-2021,32.76,55.83,1.0,28.88,lucknow_combined.csv
24-07-2021,35.27,58.09,1.0,31.8,lucknow_combined.csv
25-07-2021,41.12,65.99,1.0,33.34,lucknow_combined.csv
26-07-2021,39.18,84.85,1.0,35.29,lucknow_combined.csv
27-07-2021,13.95,49.81,1.0,41.93,lucknow_combined.csv
28-07-2021,11.23,38.43,1.0,42.18,lucknow_combined.csv
29-07-2021,14.44,36.7,1.0,32.77,lucknow_combined.csv
30-07-2021,22.02,52.8,0.99,34.45,lucknow_combined.csv
31-07-2021,12.58,30.35,0.99,34.83,lucknow_combined.csv
01-08-2021,11.75,30.24,0.91,36.15,lucknow_combined.csv
02-08-2021,19.08,56.77,1.0,34.44,lucknow_combined.csv
03-08-2021,19.24,54.32,1.02,38.66,lucknow_combined.csv
04-08-2021,22.16,62.6,1.0,38.61,lucknow_combined.csv
05-08-2021,22.11,65.02,1.0,29.59,lucknow_combined.csv
06-08-2021,30.34,82.72,1.01,36.9,lucknow_combined.csv
07-08-2021,33.82,93.07,1.0,37.13,lucknow_combined.csv
08-08-2021,28.51,78.56,0.99,38.59,lucknow_combined.csv
09-08-2021,21.05,64.27,1.0,33.92,lucknow_combined.csv
10-08-2021,23.52,63.73,1.0,38.29,lucknow_combined.csv
11-08-2021,41.09,102.04,1.01,33.86,lucknow_combined.csv
12-08-2021,36.04,103.8,0.98,36.86,lucknow_combined.csv
13-08-2021,34.41,103.44,0.92,40.9,lucknow_combined.csv
14-08-2021,43.58,129.01,1.03,35.37,lucknow_combined.csv
15-08-2021,37.61,117.67,1.01,34.54,lucknow_combined.csv
16-08-2021,37.22,103.92,1.0,35.92,lucknow_combined.csv
17-08-2021,46.95,126.17,1.0,36.89,lucknow_combined.csv
18-08-2021,42.37,111.85,1.0,31.13,lucknow_combined.csv
19-08-2021,33.08,96.88,1.0,30.16,lucknow_combined.csv
20-08-2021,33.27,71.44,1.0,36.92,lucknow_combined.csv
21-08-2021,29.66,63.39,1.0,37.32,lucknow_combined.csv
22-08-2021,45.49,76.3,1.0,39.75,lucknow_combined.csv
23-08-2021,38.75,79.03,1.0,43.13,lucknow_combined.csv
24-08-2021,21.53,72.69,0.99,43.77,lucknow_combined.csv
25-08-2021,27.01,103.79,1.0,38.91,lucknow_combined.csv
26-08-2021,41.86,124.04,1.0,57.11,lucknow_combined.csv
27-08-2021,38.16,98.41,1.0,60.82,lucknow_combined.csv
28-08-2021,37.63,89.32,1.0,60.94,lucknow_combined.csv
29-08-2021,25.25,57.69,1.0,63.6,lucknow_combined.csv
30-08-2021,12.21,33.46,1.01,66.98,lucknow_combined.csv
31-08-2021,19.66,48.69,1.0,67.07,lucknow_combined.csv
01-09-2021,32.1,82.54,1.0,72.95,lucknow_combined.csv
02-09-2021,30.48,86.64,1.0,64.55,lucknow_combined.csv
03-09-2021,28.55,78.25,1.0,63.85,lucknow_combined.csv
04-09-2021,13.75,40.43,1.0,63.0,lucknow_combined.csv
05-09-2021,34.02,64.85,1.0,61.45,lucknow_combined.csv
06-09-2021,45.15,83.75,0.99,64.92,lucknow_combined.csv
